what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1469422995191
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1469422995191
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1469422995191
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1469422995191
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1469422995238
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1469422995238
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1469422995238
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1469422995238
os,sysinfo,,,"win32",1469422995248
arch,sysinfo,,,"x86_64",1469422995248
ws,sysinfo,,,"win32",1469422995248
locale,sysinfo,,,"en_US",1469422995248
processors,sysinfo,,,"4",1469422995248
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1469422995248
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1469422995248
java.specification.name,sysinfo,,,"Java Platform API Specification",1469422995248
java.specification.vendor,sysinfo,,,"Oracle Corporation",1469422995248
java.specification.version,sysinfo,,,"1.7",1469422995248
java.vendor,sysinfo,,,"Oracle Corporation",1469422995248
java.version,sysinfo,,,"1.7.0_79",1469422995248
java.vm.info,sysinfo,,,"mixed mode",1469422995248
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1469422995248
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1469422995248
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1469422995248
java.vm.specification.version,sysinfo,,,"1.7",1469422995248
java.vm.vendor,sysinfo,,,"Oracle Corporation",1469422995248
java.vm.version,sysinfo,,,"24.79-b02",1469422995248
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1469422996272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469422997059
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1469422998425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423053083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423301792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423302529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423303789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423821658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423822643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423823787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423829767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423831961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469423833319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469425582359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469425582890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469426082422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469426084417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469426088099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1469426088131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469426088396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469426096090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469426098040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469426104281
