what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168067462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168074522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168084872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168089182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168095972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168111032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168122962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168126362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168127572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168135152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168165952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168167952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469168171332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168172822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1469168179742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168181972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1469168194582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1469168196102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469168197102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469168197262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168200512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168204232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168221822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168231412
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1469168234972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168239263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168239273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168239353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168239453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168241037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168273575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168279654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168281636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168287417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168287427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168287517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168287698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168289409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168324485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168326001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168334085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168376464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168410535
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1469168419475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168423716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168423726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168423836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168423918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168425446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168486199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168491701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168494546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168495312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168504482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469168507772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168509682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469168514843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469168516913
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1469168520633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168524254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168524264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168524354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168524426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168525871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168584740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168585464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168622646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168667537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168673287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469168674457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469168685398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168748790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168771430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168823061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168826991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469168841381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469170747957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469170748776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469170750238
