what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997050607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997050767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997050767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997063719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997076784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997098939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997111847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997178953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468997181266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997187179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997187311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468997190804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468997200728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468997205329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997215631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997215726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468997219545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468997222218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1468997227706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468997228508
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1468997248975
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468997258443
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.eof",1468997268413
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.eof",1468997268745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468997270347
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1468997272374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997278523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997335409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997339073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997368079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468997374599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997375121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997386542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468997388545
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997395827
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1468997397523
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1468997398524
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1468997398965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1468997399872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997403938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997416450
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997418790
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997419230
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997419422
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997419614
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997419798
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997422902
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997423286
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997423438
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1468997423566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468997427338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1468997429083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997463727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997545463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997556629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997558740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1468997579573
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468997593273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468997593548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997623749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997624530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997625484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997628232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997629526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997630785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997631341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468997647960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468997650126
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1468997656704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1468997679190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1468997679628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1468997680018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1468997680428
